role_noun,role_noun_set,sentence,sentence_format,task_wording,prompt_text,model,man,woman,person,feminine_score,genderedness_score
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']","I am a Real Estate Broker and owner of Alpine Realty 3%, and I am an active outdoorsperson and martial arts instructor.","I am a Real Estate Broker and owner of Alpine Realty 3%, and I am an active [ROLE NOUN] and martial arts instructor.",simple,"I am a Real Estate Broker and owner of Alpine Realty 3%, and I am an active outdoorsperson and martial arts instructor. I am a",llama-3.1-8B,-6.373189926147461,-8.209127426147461,-6.310689926147461,0.13753246610186087,0.5213514505499866
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']",Discovering this led me to want to share my journey as a new emergent outdoorsperson.,Discovering this led me to want to share my journey as a new emergent [ROLE NOUN].,simple,Discovering this led me to want to share my journey as a new emergent outdoorsperson. I am a,llama-3.1-8B,-5.255320072174072,-3.872507572174072,-4.435007572174072,0.7994423202552038,0.68704511009967
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']","I enjoy the arts and culture of Portland, and feel my best being an outdoorsperson, spending time hiking and camping in the Oregon Wilderness.","I enjoy the arts and culture of Portland, and feel my best being an [ROLE NOUN], spending time hiking and camping in the Oregon Wilderness.",simple,"I enjoy the arts and culture of Portland, and feel my best being an outdoorsperson, spending time hiking and camping in the Oregon Wilderness. I am a",llama-3.1-8B,-6.229992389678955,-7.386242389678955,-5.347179889678955,0.23934934732271165,0.352234543623039
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']",I am also a avid outdoorsperson and the reason for the 12 gauge it is the most common and should have no problem finding and stocking up on ammo for it.,I am also a avid [ROLE NOUN] and the reason for the 12 gauge it is the most common and should have no problem finding and stocking up on ammo for it.,simple,I am also a avid outdoorsperson and the reason for the 12 gauge it is the most common and should have no problem finding and stocking up on ammo for it. I am a,llama-3.1-8B,-6.721024990081787,-6.252274990081787,-6.338212490081787,0.6150878555160665,0.6392078551367122
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']",I was always drawn to the outdoors but I truly became an outdoorsperson the summer (2007) that I hiked the Pacific Crest Trail.,I was always drawn to the outdoors but I truly became an [ROLE NOUN] the summer (2007) that I hiked the Pacific Crest Trail.,simple,I was always drawn to the outdoors but I truly became an outdoorsperson the summer (2007) that I hiked the Pacific Crest Trail. I am a,llama-3.1-8B,-6.651448249816895,-6.409260749816895,-6.253010749816895,0.5602526536332625,0.6042289822559885
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']","As an avid outdoorsperson, I know what it is to feel the stress, tension and pain from working, playing and living a rich, full life.","As an avid [ROLE NOUN], I know what it is to feel the stress, tension and pain from working, playing and living a rich, full life.",simple,"As an avid outdoorsperson, I know what it is to feel the stress, tension and pain from working, playing and living a rich, full life. I am a",llama-3.1-8B,-5.878016471862793,-7.479578971862793,-5.260828971862793,0.16776334721819922,0.3932791680633619
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']","Growing up in Colorado, I was always an active outdoorsperson and throughout my life, exercise and nutrition have been important to me.","Growing up in Colorado, I was always an active [ROLE NOUN] and throughout my life, exercise and nutrition have been important to me.",simple,"Growing up in Colorado, I was always an active outdoorsperson and throughout my life, exercise and nutrition have been important to me. I am a",llama-3.1-8B,-8.568269729614258,-8.083894729614258,-6.326082229614258,0.6187804337438502,0.21792362927944722
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']","I am an avid outdoorsperson with a variety of interests, including birding, botany, hiking, travel, wine tasting, and photography.","I am an avid [ROLE NOUN] with a variety of interests, including birding, botany, hiking, travel, wine tasting, and photography.",simple,"I am an avid outdoorsperson with a variety of interests, including birding, botany, hiking, travel, wine tasting, and photography. I am a",llama-3.1-8B,-8.394844055175781,-8.090156555175781,-7.738594055175781,0.575588013330038,0.5500321583016127
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']","I’m an experimental physicist by day (and night, I guess) and curious outdoorsperson much of the rest of the time.","I’m an experimental physicist by day (and night, I guess) and curious [ROLE NOUN] much of the rest of the time.",simple,"I’m an experimental physicist by day (and night, I guess) and curious outdoorsperson much of the rest of the time. I am a",llama-3.1-8B,-6.854142189025879,-8.354142189025879,-7.291642189025879,0.18242552380635638,0.6545077643138437
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']",I admit to being a fair weather outdoorsperson most of the time.,I admit to being a fair weather [ROLE NOUN] most of the time.,simple,I admit to being a fair weather outdoorsperson most of the time. I am a,llama-3.1-8B,-6.123594284057617,-6.928281784057617,-4.490781784057617,0.3090237111195067,0.2204299263604757
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']",I am an avid outdoorsperson and my inspiration comes from nature.,I am an avid [ROLE NOUN] and my inspiration comes from nature.,simple,I am an avid outdoorsperson and my inspiration comes from nature. I am a,llama-3.1-8B,-6.867470264434815,-6.609657764434815,-6.586220264434815,0.5640984800226173,0.6339241906271492
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']","I’m a runner, a yogi, a outdoorsperson, and a cyclist.","I’m a runner, a yogi, a [ROLE NOUN], and a cyclist.",simple,"I’m a runner, a yogi, a outdoorsperson, and a cyclist. I am a",llama-3.1-8B,-6.1153106689453125,-5.0606231689453125,-4.7168731689453125,0.7416740114308128,0.48877575351143343
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']","I’m a blogger, professional, parent, and outdoorsperson.","I’m a blogger, professional, parent, and [ROLE NOUN].",simple,"I’m a blogger, professional, parent, and outdoorsperson. I am a",llama-3.1-8B,-5.459112167358398,-5.170049667358398,-5.068487167358398,0.5717666019337797,0.6124118980778924
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']","So as an avid outdoorsperson, why wouldn't I want my children to have the greatest classroom experiences available!","So as an avid [ROLE NOUN], why wouldn't I want my children to have the greatest classroom experiences available!",simple,"So as an avid outdoorsperson, why wouldn't I want my children to have the greatest classroom experiences available! I am a",llama-3.1-8B,-6.402792930603027,-7.543417930603027,-5.934042930603027,0.24220562872535945,0.45229386224358326
outdoorsperson,"['outdoorsperson', 'outdoorswoman', 'outdoorsman']",I am an avid outdoorsperson and a life-long creative.,I am an avid [ROLE NOUN] and a life-long creative.,simple,I am an avid outdoorsperson and a life-long creative. I am a,llama-3.1-8B,-6.425103187561035,-7.120415687561035,-6.596978187561035,0.33285232501292616,0.6402890345792271
newspaper delivery person,"['newspaper delivery person', 'papergirl', 'paperboy']",I didn’t save money while growing up although to supplement my pocket money I worked as a newspaper delivery person (1) when I was 14.,I didn’t save money while growing up although to supplement my pocket money I worked as a [ROLE NOUN] (1) when I was 14.,simple,I didn’t save money while growing up although to supplement my pocket money I worked as a newspaper delivery person (1) when I was 14. I am a,llama-3.1-8B,-7.511245250701904,-6.870620250701904,-4.753432750701904,0.6548947290421275,0.15526275845899218
newspaper delivery person,"['newspaper delivery person', 'papergirl', 'paperboy']",I began my career in letters as a newspaper delivery person for the Petaluma Argus-Courier.,I began my career in letters as a [ROLE NOUN] for the Petaluma Argus-Courier.,simple,I began my career in letters as a newspaper delivery person for the Petaluma Argus-Courier. I am a,llama-3.1-8B,-6.6596503257751465,-7.909650325775146,-7.729962825775146,0.22270013882530904,0.7895544054952909
newspaper delivery person,"['newspaper delivery person', 'papergirl', 'paperboy']",Many moons ago I was a newspaper delivery person delivering newspapers to the local community and getting fit whilst doing it!,Many moons ago I was a [ROLE NOUN] delivering newspapers to the local community and getting fit whilst doing it!,simple,Many moons ago I was a newspaper delivery person delivering newspapers to the local community and getting fit whilst doing it! I am a,llama-3.1-8B,-5.963220119476318,-7.838220119476318,-5.439782619476318,0.13296424019782926,0.4059430184008367
newspaper delivery person,"['newspaper delivery person', 'papergirl', 'paperboy']","After being a newspaper delivery person, I got one of my first real jobs working in a convalescent hospital.","After being a [ROLE NOUN], I got one of my first real jobs working in a convalescent hospital.",simple,"After being a newspaper delivery person, I got one of my first real jobs working in a convalescent hospital. I am a",llama-3.1-8B,-5.310545921325684,-5.740233421325684,-4.388670921325684,0.39420095615110434,0.39635690478018615
